"sample_id","Endfoot_Organization","Homeostatic_Astrocytes","Reactive_Astrocytes","BBB_Specialization","Endothelial_Angiogenesis","Basement_Membrane","ECM_Remodeling","Neuroinflammation"
"CGGA_1223",0.827534701367014,0.80657588635168,0.290757546204813,0.436260205294931,0.0621205189277373,0.899999740321906,0.277138400505289,-0.326591666534328
"CGGA_1226",0.873196298495872,0.750567107419889,0.386365797421536,0.342128029802611,-0.417032077444642,-0.451503418175785,-0.320056101302458,-0.25078095774647
"CGGA_1228",0.19188675815604,0.149227354424259,-0.181826530087671,-0.0582249855414058,-0.460271663337002,-0.445910430251425,-0.298712694562856,-0.396626331043393
"CGGA_1232",0.0262736637390981,-0.0880974001742706,-0.121456531295784,-0.0349043386577493,-0.669679460769384,-0.261044467586533,0.000779158485089273,0.291235690961775
"CGGA_1235",0.902890123962463,0.935761215442645,0.620052707317377,0.769712309725265,-0.306478045099165,-0.455366689938505,-0.285754484469314,0.249865863932329
"CGGA_1236",-0.00775093596724865,0.437878384644944,-0.0960234651132539,0.479978925398267,-0.525640734138049,-0.540278661301397,-0.397297512413496,-0.44900675623033
"CGGA_1238",1.39308750175652,0.513385316922893,0.817766728692562,0.246652134718587,0.037240609687882,-0.0569766845922102,0.579234426752146,0.0906614910811706
"CGGA_1239",0.370982050967454,0.404181080735533,-0.219979799363497,0.0340570975519124,-0.509773504080166,-0.48190955972293,-0.24235599913564,-0.344642092308515
"CGGA_1248",1.01977320709978,0.536055440605867,0.652676898079161,0.65266692157173,0.380288379927023,-0.471738280326317,-0.32129592828709,-0.0609933168106194
"CGGA_1255",-0.559368608166607,-0.7224564264012,-0.360580524150033,0.0471395485957307,-0.643464882183319,0.249845015381114,1.46476697083864,0.269202643277989
"CGGA_1256",0.0686212306861695,1.66169579918799,0.130774529949428,0.933956815874635,0.0277699864808964,0.780398266935459,0.0541338268076643,-0.35566799241727
"CGGA_1257",0.304768049341608,0.588512783775591,-0.140756096027223,0.115016589938541,-0.191735779606689,-0.440121387238717,-0.348360675353515,-0.14766410730924
"CGGA_1260",-0.338720970880438,-0.202045458867745,0.520077424149403,-0.38952753739983,-0.440133643077489,-0.0761926970144393,-0.266457797048449,-0.136123247370288
"CGGA_1262",-0.868594487809279,-0.855037597764196,-0.515916479772579,-0.877751614111867,0.790691156762642,1.80788615944144,1.21327512237895,-0.339103755650705
"CGGA_1264",0.0413156761729563,0.321902916960377,-0.0669704800989714,0.629376845153858,-0.102357420890866,-0.400162518186246,-0.195366786238479,-0.251412941617745
"CGGA_1269",-0.0304232607145327,0.519806680686196,-0.497353456886313,0.424135388189647,-0.223562320460251,-0.339186028763351,0.274581870331696,-0.268838199881269
"CGGA_1273",-0.131840439059806,0.693383661911303,-0.447577343600853,0.645210335488658,-0.162296867616034,-0.3441397555739,0.0597854203251465,-0.54472245928852
"CGGA_1282",0.283401461128439,1.67319534655892,1.65301052809405,0.448935733193812,-0.073475157224443,0.452213509624851,-0.186593092704988,-0.539732922162677
"CGGA_1286",-0.63210125782414,-0.275852107279534,0.0391447115364502,0.0973915067633947,-0.360712192457053,-0.466860047366904,-0.290947168974009,-0.186625084313611
"CGGA_1291",-0.724899022405273,-0.608831615113803,0.093197104561557,-0.643205959886503,-0.652755895200457,-0.502748074643832,-0.267511902322691,-0.470427350125032
"CGGA_1295",0.0544976427219318,0.0112562263337145,0.113879155766875,0.358079236408991,0.414866597061511,0.0342216137599181,-0.164263271915598,1.33130937983827
"CGGA_1300",0.024982220692357,-0.176014338365853,0.0924254061144631,0.422581721140276,-0.241591170777833,-0.495950155283504,-0.215997691234754,0.243322946477236
